Bank,review_text,review_score
Vietcombank,"Rất ghi nhận bản cập nhật này của VCB, riêng phần nạp tiền điện thoại trên app thì còn bug. Số điện thoại trên smartphone một số máy thường có dấu gạch hoặc dấu cách giữa 1 cụm số (vd: 093-5xx-xxxx), nếu app mình giới hạn chiều dài chuỗi số tất nhiên là sẽ bị lỗi số điện thoại người nhận. App nên thêm thao tác filter lại chuỗi số điện thoại khi lấy từ danh bạ để hoạt động chính xác hơn!",4
Vietcombank,"tôi cài đặt để đi công tác nước ngoàu có thể sử dụng đc. Đã đến NH đăng ký trc khi đi, ngồi hơn nửa tiếng. Tới khi ra nc ngoài mở app thì ko thể dùng và đăng nhập đc.",1
Vietcombank,"Quá phiền phức, update xong lại phải chạy ra ngân hàng (đăng ký sms). Nếu chuyển tiền cùng hệ thống mà lại còn mất phí nữa thì xin hứa dẹp ngay và luôn mobile banking.",1
Vietcombank,"Ung dung siêu vớ vẩn - dang nhap can 5 phut, lam bat cu dieu gi deu thong bao la ko ket noi dc hoac phai doi rat lau. Hon nua tieng toi mat thoi gian de chuyen tien trong noi mang vietcom, ma van ko the thuc hien giao dich duoc, mang tiếng 1 ngân hàng lớn. Tôi đã quyết định ko dùng vietcombank nữa. Thật đáng tiếc",1
Vietcombank,"Í tưởng ngu vãi cức. Login còn bắt ra bank đăng kí. Ra bank lại gặp mấy con mặt khinh khỉnh làm việc hời hợt vô trách nhiệm hoạnh hẹo này nọ nghĩ mà ớn. Ko phải cty bắt làm thẻ vcb chắc bẻ moẹ thẻ, xoá tk r... Tôi review xong r gỡ app nhé. Thân!!",1
Vietcombank,"Ứng dụng mới chạy nhanh, giao diện tốt. LỖI: tắt ngay khi chọn QRPay; phần thanh toán hóa đơn điện, nếu chọn mã khách hàng từ danh sách đã lưu thì ứng dụng không tự động chọn và khóa luôn không cho người dùng tự chọn nhà cung cấp dịch vụ tương ứng. Ứng dụng nên có thêm mục báo lỗi/phản hồi.",4
Vietcombank,"Sau khi update lên ver3, nhận được mã kích hoạt và sử dụng đc trong lần đâu tiên và duy nhất. Tôi không thể đăng nhập vào app dù tôi nhập đúng password mà tôi đang dùng trước đó. Hệ thống báo sai mật khẩu bị khẩu. Điều này làm tôi phải qua chi nhánh VCB để mở lại. Lúc đấy rất phiền và bực. Tuy nhiên, sau khi đc nhân viên kích hoạt lại thì tôi đã đăng nhập đc rất ủng hộ app. Phiên bản 3 tiên ích hơn nhiều so với bản trước. Từ giao diện, chức năng thì đều ok. Trong chức năng nạp tiền điện thoại ko có mức nạp 10k, 20k. Tôi nghĩ VCB nên thêm các mức tiền trên vào nữa bởi theo tôi đã là phần mềm tiện ích cho người dùng thì ko nên giới hạn tối thiểu 30k mới nạp đc tiền. Nên để người dùng có thể có đầy đủ các mệnh giá nạp tiền mà ngừơi thoải mái lựa chọn.",1
Vietcombank,"Lấy permission đọc ghi contact làm gì? Tôi nghi ngờ lấy danh bạ của khách hàng để gọi điện mời vay tiêu dùng / bán bảo hiểm. This app take permission to read/write contact and call, despite only function as internet banking service. I suspect it gonna get your contact list for telemarketing (loan offers & selling insurances)",1
Vietcombank,Tệ hơn cả app củ ... Tại sao nạp tiền điện thoại thì có thể vân tay để nạp .. còn chuyển tiền thì lại khg .. phải nhận code từ sms.. zậy xài app này để làm j .. sms bankking cho tiện .... tui thường xuyên đi ci công tác nước ngoài... dt thường hay mất sóng.. thế là chuyển khoảng khg được... vô cùng thất vọng,1
Vietcombank,Bản mới đẹp hơn bản cũ,5
Vietcombank,update lên 3.0 & k đăng nhập được trong khi vẫn mất phí 11k. k nhiều nhưng thể hiện nhiều điều,2
Vietcombank,Tại màn hình login khi đăng nhập bằng vân tay thì phải bấm thêm nút chọn vân tay. Đề nghị bỏ thao tác này và cho phép chạm vân tay thì đăng nhập thẳng luôn vào app,3
Vietcombank,Lúc mới ra app thì bảo số điện thoại chưa đăng ký. Hôm sau thì vào được. App nâng cấp từ app rất rất tệ lên quá tệ. Chuyển khoản nội bộ cũng bị trừ 11k. Một sự bóc lột thể hiện lòng tham của Vietcombank. Ngân hàng lớn nhất VN đây ư. Thất vọng quá.,1
Vietcombank,1 ngân hàng lớn làm 1 cái app khiến ng dùng muốn đập điện thoại. Vui lòng gỡ dùm cái app xuống,1
Vietcombank,"Bad quality, too slow, can not log in. Now they even force users to use this terrible app instead of website.",1
Vietcombank,VCB nên bỏ cái app này đi. Quá tệ,1
Vietcombank,"chưa thấy ap nào mà tù và stupid như ap này, nên đại phẫu thuật nó đi",1
Vietcombank,"Đuổi việc thằng làm cái app này nhé...đúng là vn, toàn thằng ngu vào làm NN",1
Vietcombank,"APP Digibank mới giao diện rất tệ. Icon design quá kém, nhìn ko trực quan, tìm mãi mới ra dịch vụ mình cần. Phông nền chèn ảnh background rất xấu trong khi background cần là nền trắng và darkmode thì ko thấy đâu",2
Vietcombank,"Tôi dùng thấy chóng mặt quá, làm ơn bỏ hiệu ứng chuyển động.",2
Vietcombank,"App lag, UI k thân thiện, thường xuyên phải xóa đi cài lại",1
Vietcombank,App làm cho phone mà đòi hỏi cấu hình của PC để chạy hả trời.,1
Vietcombank,"Hiệu ứng lật trang rất khó chịu (thời gian delay quá lớn). Nhiều người comment trước đó rồi, VCB nén tiếp thu.",3
Vietcombank,"Quy trình đăng ký sử dụng mobile banking phức tạp, app chạy lag, design không theo xu hướng hiện nay.",1
Vietcombank,Ngân hàng mang tầm cỡ lớn. IT ngân hàng ko biết tuyển dụng như thế nào mà viết ra phần mềm chậm và lag như thế. Đối với các máy độ phân giải cao còn ko thấy ô nhập password. Phần mềm tồi tệ nhất trong tất cả các ngân hàng.,1
Vietcombank,Mình sử dụng Vietcombank rất thường xuyên mà thấy app design kém quá. Chuyển trang mà thấy chóng mặt luôn. Cần cải thiện lại,1
Vietcombank,"App chạy lag chậm như rùa, đội ngũ it chác mói học nghề",1
Vietcombank,"App chạy quá chậm, thời đại công nghệ hiện nay mà ngân hàng lớn như vcb lại đưa vào hoạt động 1 app giao diện vừa không đẹp vừa lag như thế này.",2
Vietcombank,Giống như đang quay phim slow motion vậy!,1
Vietcombank,"phone đã đăng kí mà sau vài ngày vô lại thông báo k có quyền truy cập phải đăng kí lại app cho phone, app delay lật trang muốn đập phone, k hiểu nổi 1 ngân hàng lớn như vậy lại có đội IT như đầu bò. thật không thể tin được.",1
Vietcombank,This is the worst mobile banking app ive ever used. Very unstable.,1
Vietcombank,"Quá tệ cho 1 ngân hàng lớn. App chậm, xử lý ì ạch, nhất là tìm đường ATM. Các chức năng truy cập theo kiểu ""slow motion"" rất chán.",1
Vietcombank,App được thiết kế rất tệ. Vcb có thể liên hệ mình. Mình sẽ giúp các bạn -_-,1
Vietcombank,"I can't log in my account. Your app dun show password option to refill. And I can fill id only. Thats why I always got same notice ""incorrect id or password or you didnt sign up ib@nking"". It not work!",1
Vietcombank,The team that created this app should NOT be doing anymore programming.,1
Vietcombank,"Tôi đang dùng Galaxy S6, vì resolution khá cao nên font chữ bị nhỏ đi rất nhiều. Giao diện quá chậm chạp, thông tin hiển thị quá thừa thãi so với trình độ của người sử dụng smartphone hiện nay. Nên chuyển qua giao diện theo ngôn ngữ material design của google. Đơn giản hóa các chú thích, tăng tốc độ chuyển hiệu ứng.",1
Vietcombank,Really bad UI and UX,1
Vietcombank,"Ngoài các xử li API thì không nói. Về giao diện nhìn rối tùm lum. Không thân thiện người dùng. Còn cái tệ nhất. Là cai menu bar ở bottom. Ai đời bấm vô item mà nó chạy nguyên khối màn hình vậy, chỉ cần chạy phần fragment bên trong thôi. Tóc độ chạy nhanh lên tí nữa. Chay không smooth tí nào. Nói chung là dở tệ",1
Vietcombank,"Chậm, xấu, lỗi tùm lum",1
Vietcombank,Thời nào rồi mà có thể loại app như thế này!! Dis sạp bôi tịt !!!,1
Vietcombank,"Chạy rất chậm trên android, bị lag, load chậm, đôi khi load chậm phải back sau đó vào lại. Khi ứng dụng báo lỗi thì xoá hết dữ liệu đã nhập trước đó, nhập lại rất mất công. Không chứa danh sách đã lưu trên ebanking. Tôi vừa đổi qua 1 đt đã từng đăng nhập mobile banking của 1 tk khác và không thể đăng nhập vì đã lưu imei trên hệ thống, và giải pháp của họ là đổi điện thoại khác.",1
Vietcombank,Cài xong chuyển khoản xong 1 giao dịch mà chóng mặt muốn chết. Bó tay cái hiệu ứng slow motion kinh khủng này. Không biết VCB đã đầu tư mất bao nhiêu tiền để làm ra 1 cái ứng dụng ngu ngốc như vậy !!! Đừng ai cài nhé rồi lại mất công gỡ bỏ.,1
Vietcombank,App chạy được. Nhưng có thể làm tốt hơn. Responsive không nhanh.,3
Vietcombank,App cần coi lại,1
Vietcombank,"Chào nhóm lập trình viên của Smartlink JSC. Thứ nhất hiện nay ứng dụng đang nhập khó khăn hơn phiên bản trước rất nhiều, từ wifi cho đến 3G đều chậm và liên tục mất kết nối với Sever, rất tệ so với phiên bản cũ. thứ hai, ứng dụng phiên bản này theo tôi nghĩ độ bảo mật không cao, vì phiên bản trước nếu muốn đăng nhập được bất kể kết nối 3G hay wifi thì thiệt bị bắt buộc phải lắp Sim đã đang ký dịch vụ. Nếu khách hàng mất đt thì rất nguy hiểm,",1
Vietcombank,đuổi nguyên cái team nào làm ra cái thứ này gấp !!!,1
Vietcombank,Cô dâu 8 tuổi phiên bản VCB,1
Vietcombank,Chậm và ít chức năng quá.,2
Vietcombank,"Đéo thấy chỗ nhập pass, đkm",1
Vietcombank,Cho 1 sao vẫn nhìu.,1
Vietcombank,App quá tệ. App too bad,1
Vietcombank,Lag quá. Giao diện xấu nữa.,1
Vietcombank,Can't login. no password field,1
Vietcombank,Không đăng nhập dc!,1
Vietcombank,Làm cái app mà k bằng web nữa,1
Vietcombank,Liên tục bị khóa ko lí do,1
Vietcombank,Không có mục nhập mat khẩu,1
Vietcombank,Cài đặt không thành công: Lỗi -504. Vẫn chưa khắc phục được,1
Vietcombank,Quá chậm. Quá nhiều lỗi. Thất vọng cho ngân hàng hàng đầu VN,1
Vietcombank,xiaomi note 3 download về cài báo lỗi ko cài được,1
Vietcombank,Nhiều tiện ích hơn. GUI chưa dc đẹp,3
Vietcombank,Đề nghị làm lại app.,1
Vietcombank,Quá kém. Rất chậm và đơ. Coi thường khách hàng,1
Vietcombank,Invalid username and password but where can password be entered? The most stupid app I ever seen.,1
Vietcombank,App viet gi qua chan.,1
Vietcombank,Không nên sử dụng. App quá tệ,1
Vietcombank,Hôm trước dùng nhầm bản. Bản này là bản chuẩn,5
Vietcombank,App quá vớ vẩn định xúc phạm người dùng à.,1
Vietcombank,"Quá tệ, cho một hệ thống lớn",2
Vietcombank,"App quá tồi tệ, đề nghị VCB thiết kế lại ứng dụng",1
Vietcombank,Tình hình là note8 sao lại ko cài dc nhỉ lỗi 505.,3
Vietcombank,FDSFDS,1
Vietcombank,Không thấy cả dòng nhập password,1
Vietcombank,"Quá rườm rà, không mượt",3
Vietcombank,Bỏ cái hiểu ứng slowly khiến user chóng mặt đi.,1
Vietcombank,Tởm lợm cho bộ mặt của một ngân hàng lớn,1
Vietcombank,Uninstall ngay trong lần đầu dùng thử,1
Vietcombank,"App quá lởm, hiệu ứng chóng hết cả mặt",1
Vietcombank,Ghét cái hiệu ứng chuyển chậm này,1
Vietcombank,Chất lượng không ra gì,1
Vietcombank,Không thể cập nhật trên Note 5,1
Vietcombank,App dang nhap ko dc galaxy s4,2
Vietcombank,Thực sự bực mình khi sử dụng App này,1
Vietcombank,Phần mềm thể hiện đẳng cấp của nhà cung cấp,1
Vietcombank,Sau khi update fw thì ko đăng nhập được,1
Vietcombank,Please make version of English.,4
Vietcombank,Bạn không có quyền truy cập vào thiết bị này. Như shít,1
Vietcombank,App xử lý quá chậm. UI chưa được đầu tư kỹ,2
Vietcombank,"Tốc độ xử lý chậm, thao tác rườm rà",2
Vietcombank,Cài xong gỡ luôn.,1
Vietcombank,"App chạy chậm, nhiều lỗi.",1
Vietcombank,"good app, nhanh mượt",5
Vietcombank,"Ngân hàng lớn mà phần mềm quá kém, chậm chạp khó sử dụng.",1
Vietcombank,"Sau 10p dùng app, mình bị cảm giác buồn nôn như say xe",1
Vietcombank,Vào website đăng nhập đc mà đây lại k đc.,1
Vietcombank,Quá tệ. K hiểu 1 ngân hàng lớn mà làm cái app quá tởm,1
Vietcombank,Hiệu ứng chuyển trang gây hoa mắt.,1
Vietcombank,App đang đưa lên để chuẩn bị cho mai golive dịch vụ mới thì phải,5
Vietcombank,ngân hàng thu tiền thì nhiều mà làm cái app ko ra gì,1
Vietcombank,Ko đăng nhập được trong androi htc,1
Vietcombank,Fix pl,1
Vietcombank,:( sao tệ quá vậy,1
Vietcombank,"Thuong xuyen mat tab M-pin, chi co tab Ten dang nhap.",5
Vietcombank,Quá tệ! Có rất nhiều phản hồi rồi mà ko thấy bên ngân hàng ý kiến gì,1
Vietcombank,"Thường xuyên ""quý khách ko có quyền đăng nhập trên thiết bị này""",1
Vietcombank,"1 chữ thôi, Tệ!",1
Vietcombank,"App chạy quá chậm, VCB quá lớn mà làm cái app không xong nữa",1
Vietcombank,Hiệu ứng gây khó chịu cho người dùng.,1
Vietcombank,App chạy quá chậm. Không thực hiện đc bất kì giao dịch nào.,2
